ID,Date,Time,Rating,Day,Neighborhood,Lat,Long,CrimeDetail,CrimeType,Address
91590711,4/25/09,15:00:00,690,Unk,Downtown,-84.37969,33.75449,Larceny-Non Vehicle,Larceny,242 Edgewood Ave Ne
91150717,4/25/09,9:00:00,630,Sat,Downtown,-84.38198,33.75168,Larceny-Non Vehicle,Larceny,80 Jesse Hill Jr Dr Se
91150882,4/25/09,8:00:00,690,Sat,Downtown,-84.38496,33.76158,Larceny-Non Vehicle,Larceny,265 Peachtree Center Ave Ne
91161740,4/25/09,22:30:00,670,Sat,Downtown,-84.38693,33.75947,Larceny-Non Vehicle,Larceny,17 Andrew Young Interna Blvd Ne
91160276,4/25/09,22:30:00,640,Sun,Downtown,-84.38754,33.76331,Larceny-From Vehicle,Larceny,W Peachtree St Ne / Simpson St Nw
91160792,4/25/09,16:30:00,640,Sun,Downtown,-84.38959,33.75735,Larceny-From Vehicle,Larceny,100 Luckie Street
91150560,4/25/09,0:01:00,720,Sat,Downtown,-84.38964,33.75194,Auto Theft,Auto Theft,50 Alabama St Sw
91151735,4/25/09,9:30:00,670,Sat,Downtown,-84.39106,33.76008,Larceny-Non Vehicle,Larceny,101 Andrew Young Interna Blvd Nw
91151848,4/25/09,19:00:00,630,Sat,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St
91151971,4/25/09,17:00:00,640,Sat,Downtown,-84.39215,33.75892,Larceny-From Vehicle,Larceny,Centennial Olympic P Dr Nw / Nassau St Nw
91160925,4/26/09,6:00:00,640,Sun,Downtown,-84.3796,33.75544,Larceny-From Vehicle,Larceny,247 Auburn Ave Ne
91172109,4/26/09,12:00:00,670,Mon,Downtown,-84.3841,33.75892,Larceny-Non Vehicle,Larceny,165 Courtland St Ne
91161191,4/26/09,14:00:00,640,Sun,Downtown,-84.39557,33.76168,Larceny-From Vehicle,Larceny,225 Baker St Nw;
91190495,4/26/09,15:00:00,640,Unk,Downtown,-84.39568,33.76206,Larceny-From Vehicle,Larceny,275 Baker St Nw
91170007,4/26/09,20:00:00,670,Sun,Downtown,-84.39669,33.76564,Larceny-Non Vehicle,Larceny,400 Luckie St Nw
91160265,4/26/09,1:00:00,640,Sun,Downtown,-84.39732,33.74827,Larceny-From Vehicle,Larceny,241 Forsyth St Sw @Magic City
91172009,4/27/09,20:30:00,410,Mon,Downtown,-84.39358,33.74956,Agg Assault,Agg Assault,174 Trinity Ave Sw
91181978,4/28/09,19:00:00,640,Tue,Downtown,-84.38025,33.75554,Larceny-From Vehicle,Larceny,Jesse Hill Jr Dr Ne / Auburn Ave Ne
91180843,4/28/09,10:00:00,521,Tue,Downtown,-84.38214,33.76657,Burglary-Residence,Burglary,450 Piedmont Ave
91180114,4/28/09,1:00:00,620,Tue,Downtown,-84.3834,33.75895,Larceny-Non Vehicle,Larceny,165 Courtland St Ne
91181399,4/28/09,13:00:00,640,Tue,Downtown,-84.38837,33.75943,Larceny-From Vehicle,Larceny,210 Peachtree St Nw
91190405,4/28/09,21:30:00,640,Wed,Downtown,-84.39031,33.75596,Larceny-From Vehicle,Larceny,Walton St Nw / Forsyth St Nw
91181783,4/28/09,9:50:00,720,Tue,Downtown,-84.39061,33.76341,Auto Theft,Auto Theft,320 Williams St Nw
91190026,4/28/09,23:00:00,640,Tue,Downtown,-84.39157,33.75776,Larceny-From Vehicle,Larceny,Nassau St Nw / Spring St Nw
91180367,4/28/09,3:00:00,640,Tue,Downtown,-84.39184,33.764,Larceny-From Vehicle,Larceny,Spring St Nw / Peachtree Pl Nw
91180715,4/28/09,1:00:00,720,Tue,Downtown,-84.39267,33.75699,Auto Theft,Auto Theft,Marietta St Nw / Spring St Nw
91191455,4/28/09,10:22:00,670,Tue,Downtown,-84.39469,33.76071,Larceny-Non Vehicle,Larceny,267 Marietta St Nw
91180770,4/28/09,10:40:00,430,Tue,Downtown,-84.39471,33.74896,Agg Assault,Agg Assault,211 Peachtree St Sw
91190812,4/28/09,14:00:00,620,Tue,Downtown,-84.39636,33.74852,Larceny-Non Vehicle,Larceny,232 Forsyth St Sw
91191130,4/29/09,12:30:00,670,Wed,Downtown,-84.38268,33.75391,Larceny-Non Vehicle,Larceny,28 Piedmont Ave Se
91200490,4/29/09,22:00:00,640,Thu,Downtown,-84.38403,33.76304,Larceny-From Vehicle,Larceny,311 Courtland St Ne;
91192351,4/29/09,21:00:00,640,Wed,Downtown,-84.38619,33.75818,Larceny-From Vehicle,Larceny,142 Peachtree Center Ave Ne
91191408,4/29/09,15:48:00,316,Wed,Downtown,-84.38693,33.76285,Robbery-Commercial,Robbery,303 Peachtree St.
91221563,4/29/09,16:00:00,650,Unk,Downtown,-84.3876,33.76614,Larceny-From Vehicle,Larceny,400 W Peachtree St Nw
91191148,4/29/09,13:00:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street
91190543,4/29/09,8:10:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
91190542,4/29/09,8:00:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
91192407,4/29/09,23:42:00,640,Wed,Downtown,-84.3922,33.75666,Larceny-From Vehicle,Larceny,101 Marietta St Nw
91200809,4/30/09,8:30:00,522,Thu,Downtown,-84.3834,33.75895,Burglary-Nonres,Burglary,165 Courtland St Ne
91201201,4/30/09,13:30:00,640,Thu,Downtown,-84.385,33.7701,Larceny-From Vehicle,Larceny,565 Peachtree St Ne
91202268,4/30/09,21:30:00,640,Thu,Downtown,-84.39083,33.75647,Larceny-From Vehicle,Larceny,Walton St Nw / Fairlie St Nw
91201395,4/30/09,15:55:00,650,Thu,Downtown,-84.3912,33.75286,Larceny-From Vehicle,Larceny,54 Peachtree Street
91210976,4/30/09,21:30:00,512,Fri,Downtown,-84.39255,33.75056,Burglary-Nonres,Burglary,142 Mitchell St Sw
91211370,4/30/09,8:00:00,710,Thu,Downtown,-84.39345,33.76867,Auto Theft,Auto Theft,Merritts Ave Nw / Center St Nw
91200312,4/30/09,3:27:00,640,Thu,Downtown,-84.39578,33.76494,Larceny-From Vehicle,Larceny,375 Luckie St Nw
91200288,4/30/09,3:00:00,341,Thu,Downtown,-84.39781,33.76575,Robbery-Pedestrian,Robbery,454 Marietta St Nw
91220714,5/1/09,22:00:00,640,Sat,Downtown,-84.38944,33.75927,Larceny-From Vehicle,Larceny,Spring St Nw / Carnegie Way Nw
91212446,5/1/09,22:39:00,511,Fri,Downtown,-84.38957,33.75481,Burglary-Residence,Burglary,34 Peachtree St Nw
91210119,5/1/09,0:15:00,640,Fri,Downtown,-84.39048,33.75219,Larceny-From Vehicle,Larceny,93 Pryor St Sw
91211928,5/1/09,3:30:00,720,Fri,Downtown,-84.3911,33.75746,Auto Theft,Auto Theft,98 Cone St Nw
91210244,5/1/09,2:16:00,640,Fri,Downtown,-84.39214,33.75207,Larceny-From Vehicle,Larceny,Martin L King Jr Dr Sw / Peachtree St Sw
91211555,5/1/09,10:30:00,640,Fri,Downtown,-84.39294,33.75713,Larceny-From Vehicle,Larceny,120 Marietta St Nw
91241477,5/2/09,20:45:00,690,Sat,Downtown,-84.38202,33.7675,Larceny-Non Vehicle,Larceny,Pine St Ne / Piedmont Ave Ne
91222084,5/2/09,16:45:00,720,Sat,Downtown,-84.38396,33.75547,Auto Theft,Auto Theft,101 Auburn Ave
91230573,5/2/09,18:50:00,720,Sun,Downtown,-84.38498,33.7699,Auto Theft,Auto Theft,70 Linden Ave Ne;
91221974,5/2/09,18:15:00,640,Sat,Downtown,-84.389,33.76332,Larceny-From Vehicle,Larceny,Simpson St Nw / Spring St Nw
91221851,5/2/09,18:45:00,620,Sat,Downtown,-84.38983,33.75247,Larceny-Non Vehicle,Larceny,65 Alabama St (Underground Atl)
91231077,5/2/09,22:00:00,710,Sun,Downtown,-84.39179,33.76499,Auto Theft,Auto Theft,449 Centennial Olympic P Dr Nw;
91221861,5/2/09,19:20:00,630,Sat,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St
91222421,5/2/09,23:30:00,640,Sat,Downtown,-84.39578,33.76494,Larceny-From Vehicle,Larceny,375 Luckie St Nw
91351288,5/2/09,12:00:00,670,Unk,Downtown,-84.39725,33.75442,Larceny-Non Vehicle,Larceny,300 Martin L King Jr Dr Se
91231802,5/3/09,17:50:00,720,Sun,Downtown,-84.38189,33.77128,Auto Theft,Auto Theft,North Ave Ne / Piedmont Ave Ne
91230489,5/3/09,5:40:00,341,Sun,Downtown,-84.38394,33.76992,Robbery-Pedestrian,Robbery,102 Linden Ave Ne
91240128,5/3/09,23:45:00,640,Mon,Downtown,-84.39034,33.75758,Larceny-From Vehicle,Larceny,111 Cone St
91231441,5/3/09,15:47:00,640,Sun,Downtown,-84.39112,33.75161,Larceny-From Vehicle,Larceny,95 Martin Luther King Blvd
91231761,5/3/09,19:00:00,640,Sun,Downtown,-84.39215,33.75892,Larceny-From Vehicle,Larceny,Cop/Nassau
91231375,5/3/09,13:15:00,650,Sun,Downtown,-84.39253,33.75727,Larceny-From Vehicle,Larceny,123 Marietta St Nw
91230257,5/3/09,2:15:00,640,Sun,Downtown,-84.39305,33.76532,Larceny-From Vehicle,Larceny,Mills St Nw / Lovejoy St Nw
91230148,5/3/09,1:10:00,640,Sun,Downtown,-84.39305,33.76532,Larceny-From Vehicle,Larceny,Mills St Nw / Lovejoy St Nw
91240207,5/3/09,17:00:00,640,Mon,Downtown,-84.39315,33.76606,Larceny-From Vehicle,Larceny,420 Lovejoy St Nw
91230668,5/3/09,5:00:00,210,Sun,Downtown,-84.39394,33.76541,Rape,Rape,203 Mills St Nw
91231265,5/3/09,13:00:00,650,Sun,Downtown,-84.39568,33.76206,Larceny-From Vehicle,Larceny,275 Baker St Nw
91250239,5/4/09,13:00:00,640,Mon,Downtown,-84.38034,33.75657,Larceny-From Vehicle,Larceny,80 Jesse Hill Jr Dr Ne
91240142,5/4/09,0:01:00,710,Mon,Downtown,-84.38198,33.75168,Auto Theft,Auto Theft,80 Jesse Hill Jr Dr Se
91241022,5/4/09,3:10:00,640,Mon,Downtown,-84.38365,33.76306,Larceny-From Vehicle,Larceny,311 Courtland St Ne
91241853,5/4/09,18:00:00,640,Mon,Downtown,-84.38836,33.75821,Larceny-From Vehicle,Larceny,Fairlie St Nw / Carnegie Way Nw
91250439,5/4/09,21:00:00,640,Tue,Downtown,-84.39034,33.75758,Larceny-From Vehicle,Larceny,111 Cone St Nw
91241234,5/4/09,9:00:00,650,Mon,Downtown,-84.39043,33.75369,Larceny-From Vehicle,Larceny,15 Wall St Sw
91241301,5/4/09,15:00:00,630,Mon,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St
91280767,5/4/09,12:00:00,670,Mon,Downtown,-84.39566,33.76149,Larceny-Non Vehicle,Larceny,275 Baker St Nw
91260037,5/5/09,21:00:00,640,Tue,Downtown,-84.38198,33.75168,Larceny-From Vehicle,Larceny,80 Jesse Hill Jr Dr Se @Grady
91260648,5/5/09,12:00:00,650,Tue,Downtown,-84.38208,33.76909,Larceny-From Vehicle,Larceny,530 Piedmont Ave Ne
91250834,5/5/09,10:25:00,640,Tue,Downtown,-84.38208,33.76909,Larceny-From Vehicle,Larceny,530 Piedmont Ave Ne
91251223,5/5/09,15:00:00,341,Tue,Downtown,-84.38231,33.75444,Robbery-Pedestrian,Robbery,Piedmont Ave Ne / Edgewood Ave Ne
91250991,5/5/09,6:30:00,670,Tue,Downtown,-84.3841,33.75892,Larceny-Non Vehicle,Larceny,165 Courtland St Ne
91252285,5/5/09,9:30:00,640,Tue,Downtown,-84.38837,33.75943,Larceny-From Vehicle,Larceny,210 Peachtree St Nw
91260548,5/5/09,19:30:00,640,Wed,Downtown,-84.38953,33.75762,Larceny-From Vehicle,Larceny,103 Luckie St Nw
91260511,5/5/09,13:50:00,670,Tue,Downtown,-84.38964,33.75194,Larceny-Non Vehicle,Larceny,50 Alabama St Sw
91252175,5/5/09,22:25:00,640,Tue,Downtown,-84.39191,33.75752,Larceny-From Vehicle,Larceny,Walton St Nw / Spring St Nw
91251372,5/5/09,16:00:00,630,Tue,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
91250544,5/5/09,7:50:00,650,Tue,Downtown,-84.39403,33.74656,Larceny-From Vehicle,Larceny,200 Memorial Dr Sw
91252196,5/5/09,19:00:00,640,Tue,Downtown,-84.39538,33.76083,Larceny-From Vehicle,Larceny,267 Marietta St Nw
91260249,5/6/09,2:50:00,670,Wed,Downtown,-84.37931,33.75544,Larceny-Non Vehicle,Larceny,253 Auburn Ave Ne
91261516,5/6/09,7:30:00,710,Wed,Downtown,-84.38198,33.75168,Auto Theft,Auto Theft,80 Jesses Hill Jr Dr
91261539,5/6/09,15:00:00,710,Wed,Downtown,-84.38322,33.76952,Auto Theft,Auto Theft,121 Linden Ave
92030955,5/6/09,12:00:00,670,Unk,Downtown,-84.3867,33.75757,Larceny-Non Vehicle,Larceny,133 Peachtree St Ne
91270790,5/6/09,10:00:00,650,Wed,Downtown,-84.38918,33.76004,Larceny-From Vehicle,Larceny,55 Bradley Street
91260897,5/6/09,11:35:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street
91260778,5/6/09,10:35:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street
91260531,5/6/09,8:15:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street Sw
91260273,5/6/09,3:51:00,420,Wed,Downtown,-84.39303,33.75094,Agg Assault,Agg Assault,Mitchell St Sw / Peachtree St Sw
91280691,5/7/09,23:00:00,640,Fri,Downtown,-84.38134,33.75902,Larceny-From Vehicle,Larceny,175 Piedmont Ave Ne
91270262,5/7/09,2:55:00,532,Thu,Downtown,-84.38303,33.76872,Burglary-Nonres,Burglary,126 Renaissance Pkwy Ne
91271894,5/7/09,18:45:00,630,Thu,Downtown,-84.38895,33.77101,Larceny-Non Vehicle,Larceny,610 Spring St Nw
91352294,5/7/09,15:30:00,670,Fri,Downtown,-84.38964,33.75194,Larceny-Non Vehicle,Larceny,50 Lower Alabama St (Club Motions)
91280998,5/7/09,23:00:00,640,Fri,Downtown,-84.39034,33.75758,Larceny-From Vehicle,Larceny,111 Cone St Nw
91271297,5/7/09,14:55:00,630,Thu,Downtown,-84.39137,33.75243,Larceny-Non Vehicle,Larceny,74 Peachtree Street
91270962,5/7/09,11:30:00,630,Thu,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
91271716,5/7/09,9:00:00,640,Thu,Downtown,-84.39517,33.75055,Larceny-From Vehicle,Larceny,149 Forsyth St Sw
91281477,5/8/09,5:00:00,640,Fri,Downtown,-84.38416,33.76221,Larceny-From Vehicle,Larceny,Baker St Ne / Courtland St Ne
91420528,5/8/09,10:30:00,670,Fri,Downtown,-84.38589,33.76289,Larceny-Non Vehicle,Larceny,303 Peachtree Center Ave Ne ;Til 1500
91280353,5/8/09,4:15:00,341,Fri,Downtown,-84.38849,33.74982,Robbery-Pedestrian,Robbery,86 Washington St
91280735,5/8/09,9:30:00,430,Fri,Downtown,-84.38884,33.77124,Agg Assault,Agg Assault,Spring St Nw / North Ave Nw;
91281819,5/8/09,18:00:00,630,Fri,Downtown,-84.39137,33.75243,Larceny-Non Vehicle,Larceny,74 Peachtree St.
91280458,5/8/09,6:15:00,531,Fri,Downtown,-84.39183,33.74833,Burglary-Residence,Burglary,133 Central Ave Sw
91331483,5/8/09,8:00:00,511,Fri,Downtown,-84.39183,33.74833,Burglary-Residence,Burglary,225 Central Ave Sw
91280294,5/8/09,0:30:00,640,Fri,Downtown,-84.39184,33.75029,Larceny-From Vehicle,Larceny,Pryor St Sw / Mitchell St Sw
91280798,5/8/09,10:10:00,630,Fri,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street Sw
91280670,5/8/09,8:30:00,630,Fri,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
91310969,5/9/09,20:00:00,640,Unk,Downtown,-84.37954,33.75562,Larceny-From Vehicle,Larceny,250 Auburn Ave Ne
91300127,5/9/09,19:10:00,640,Sat,Downtown,-84.38672,33.76152,Larceny-From Vehicle,Larceny,265 Peachtree St Ne
91290546,5/9/09,1:00:00,640,Sat,Downtown,-84.3876,33.76614,Larceny-From Vehicle,Larceny,400 W Peachtree St Nw
93421433,5/9/09,15:00:00,640,Sat,Downtown,-84.39066,33.76117,Larceny-From Vehicle,Larceny,236 Williams St Nw
91301457,5/9/09,18:00:00,670,Sun,Downtown,-84.39215,33.74899,Larceny-Non Vehicle,Larceny,133 Trinity Ave Sw
91300008,5/9/09,21:00:00,640,Sat,Downtown,-84.39487,33.75757,Larceny-From Vehicle,Larceny,190 Marietta St Nw
91301255,5/10/09,16:30:00,341,Sun,Downtown,-84.38025,33.75554,Robbery-Pedestrian,Robbery,Auburn Ave Ne / Jesse Hill Jr Dr Ne
91300507,5/10/09,5:22:00,512,Sun,Downtown,-84.3811,33.75433,Burglary-Nonres,Burglary,183 Edgewood Ave Se
91310091,5/10/09,19:00:00,532,Sun,Downtown,-84.38185,33.75546,Burglary-Nonres,Burglary,171 Auburn Ave Ne;
91301794,5/10/09,19:00:00,640,Sun,Downtown,-84.38407,33.76983,Larceny-From Vehicle,Larceny,Courtland St Ne / Linden Ave Ne
91301338,5/10/09,15:15:00,650,Sun,Downtown,-84.38979,33.75544,Larceny-From Vehicle,Larceny,Broad St Nw / Walton St Nw
91300376,5/10/09,3:20:00,640,Sun,Downtown,-84.3956,33.76673,Larceny-From Vehicle,Larceny,257 Hunnicutt Street
91310224,5/11/09,4:10:00,532,Mon,Downtown,-84.3811,33.75433,Burglary-Nonres,Burglary,183 Edgewood Ave Se
91312062,5/11/09,23:29:00,720,Mon,Downtown,-84.38247,33.76836,Auto Theft,Auto Theft,151 Renaissance Pkwy Ne
91310017,5/11/09,0:13:00,532,Mon,Downtown,-84.38709,33.75636,Burglary-Nonres,Burglary,67 Park Pl Ne
91311263,5/11/09,15:30:00,620,Mon,Downtown,-84.38749,33.75893,Larceny-Non Vehicle,Larceny,Peachtree Center / Harris St
91320679,5/11/09,21:00:00,522,Tue,Downtown,-84.38964,33.75194,Burglary-Nonres,Burglary,50 Alabama St
91320010,5/11/09,23:50:00,341,Mon,Downtown,-84.39257,33.75674,Robbery-Pedestrian,Robbery,110 Marietta St Nw
91320210,5/12/09,2:30:00,311,Tue,Downtown,-84.38496,33.76158,Robbery-Pedestrian,Robbery,265 Peachtree Center Ave Ne
91320406,5/12/09,6:50:00,430,Tue,Downtown,-84.38524,33.76764,Agg Assault,Agg Assault,477 Peachtree St Ne
91321914,5/12/09,20:00:00,640,Tue,Downtown,-84.38604,33.76097,Larceny-From Vehicle,Larceny,Peachtree Center Ave Ne / Andrew Young Internatiol St.
91322240,5/12/09,23:32:00,341,Tue,Downtown,-84.38895,33.77101,Robbery-Pedestrian,Robbery,610 Spring St Nw
91470860,5/12/09,9:30:00,670,Unk,Downtown,-84.38937,33.74746,Larceny-Non Vehicle,Larceny,55 Trinity Ave
91320918,5/12/09,9:12:00,640,Tue,Downtown,-84.38996,33.75119,Larceny-From Vehicle,Larceny,75 Martin Luther King Jr. Drive
91320462,5/12/09,8:00:00,630,Tue,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St
91331235,5/12/09,11:00:00,660,Wed,Downtown,-84.39446,33.76565,Larceny-Non Vehicle,Larceny,419 Mcafee St Nw
91521104,5/12/09,12:22:00,670,Unk,Downtown,-84.39516,33.7524,Larceny-Non Vehicle,Larceny,233 Mitchell St Sw
91321079,5/12/09,13:15:00,640,Tue,Downtown,-84.40121,33.75469,Larceny-From Vehicle,Larceny,437 Memorial Drive
91330806,5/13/09,11:00:00,420,Wed,Downtown,-84.37991,33.75409,Agg Assault,Agg Assault,209 Edgewood Ave Se
91341739,5/13/09,6:30:00,640,Wed,Downtown,-84.38034,33.75657,Larceny-From Vehicle,Larceny,80 Jesse Hill Jr Drive
91330101,5/13/09,1:10:00,532,Wed,Downtown,-84.38249,33.76774,Burglary-Nonres,Burglary,150 Pine St Ne
91340475,5/13/09,22:00:00,640,Thu,Downtown,-84.38313,33.75956,Larceny-From Vehicle,Larceny,207 Andrew Young Interna Blvd Ne
91640829,5/13/09,0:30:00,670,Unk,Downtown,-84.3834,33.75895,Larceny-Non Vehicle,Larceny,165 Courtland St Ne
91330389,5/13/09,7:15:00,341,Wed,Downtown,-84.3872,33.75861,Robbery-Pedestrian,Robbery,181 Peachtree St Ne
91331214,5/13/09,15:20:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street
91331238,5/13/09,14:30:00,630,Wed,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
91330502,5/13/09,0:05:00,640,Wed,Downtown,-84.39292,33.75812,Larceny-From Vehicle,Larceny,150 Walton St Nw
91340560,5/13/09,21:00:00,710,Thu,Downtown,-84.39315,33.76615,Auto Theft,Auto Theft,424 Lovejoy St Nw
91331603,5/13/09,9:00:00,640,Wed,Downtown,-84.3945,33.75007,Larceny-From Vehicle,Larceny,198 Trinity Avenue
91330580,5/13/09,7:00:00,690,Wed,Downtown,-84.39636,33.74852,Larceny-Non Vehicle,Larceny,232 Forsyth St Sw
91342265,5/14/09,9:00:00,640,Thu,Downtown,-84.38422,33.75839,Larceny-From Vehicle,Larceny,Courtland St Ne / Ellis St Ne
91350771,5/14/09,18:30:00,640,Fri,Downtown,-84.38714,33.76293,Larceny-From Vehicle,Larceny,300 Peachtree St Ne
91342031,5/14/09,20:30:00,690,Thu,Downtown,-84.38748,33.75951,Larceny-Non Vehicle,Larceny,209 Peachtree St Ne
91342161,5/14/09,21:54:00,640,Thu,Downtown,-84.38836,33.75821,Larceny-From Vehicle,Larceny,Carnegie Way Nw / Fairlie St Nw
91341155,5/14/09,13:30:00,640,Thu,Downtown,-84.38884,33.77124,Larceny-From Vehicle,Larceny,61 North Ave Nw
91351233,5/14/09,20:00:00,720,Fri,Downtown,-84.39293,33.76617,Auto Theft,Auto Theft,429 Lovejoy St Nw;
91380479,5/14/09,20:00:00,670,Fri,Downtown,-84.39929,33.76869,Larceny-Non Vehicle,Larceny,384 Northyards Blvd Nw
91350449,5/15/09,0:00:00,640,Fri,Downtown,-84.38223,33.7571,Larceny-From Vehicle,Larceny,162 John Wesley Dobbs Ave Ne
91360280,5/15/09,23:30:00,650,Sat,Downtown,-84.38395,33.75993,Larceny-From Vehicle,Larceny,201 Courtland St Ne
91360255,5/15/09,23:00:00,650,Sat,Downtown,-84.38395,33.75993,Larceny-From Vehicle,Larceny,201 Courtland St Ne
91351856,5/15/09,14:00:00,220,Fri,Downtown,-84.39312,33.75343,Rape,Rape,35 Forsyth St Sw
91350691,5/15/09,8:45:00,311,Fri,Downtown,-84.39374,33.75107,Robbery-Pedestrian,Robbery,126 Broad Street Sw
91352104,5/15/09,21:45:00,640,Fri,Downtown,-84.39517,33.75055,Larceny-From Vehicle,Larceny,80 Forsyth Street
91360722,5/15/09,17:00:00,640,Sat,Downtown,-84.39568,33.76206,Larceny-From Vehicle,Larceny,275 Baker St Nw
91401676,5/16/09,15:00:00,710,Unk,Downtown,-84.3787,33.75438,Auto Theft,Auto Theft,I-75-85 Sb Expy Ne / Edgewood Ave Ne
91370631,5/16/09,20:30:00,640,Sun,Downtown,-84.38314,33.76157,Larceny-From Vehicle,Larceny,255 Courtland Street
91360515,5/16/09,0:45:00,650,Sat,Downtown,-84.38645,33.74869,Larceny-From Vehicle,Larceny,75 Martin Luther King Jr. Drive
91361420,5/16/09,11:00:00,650,Sat,Downtown,-84.38755,33.76226,Larceny-From Vehicle,Larceny,Baker St Ne / Peachtree St Ne
91361037,5/16/09,13:00:00,640,Sat,Downtown,-84.38788,33.75681,Larceny-From Vehicle,Larceny,127 Peachtree St Ne
91361611,5/16/09,19:00:00,341,Sat,Downtown,-84.39038,33.76467,Robbery-Pedestrian,Robbery,Centennial Olympic Dr / Ivan Allen Jr Blvd Nw
91370206,5/16/09,20:45:00,640,Sat,Downtown,-84.39458,33.76463,Larceny-From Vehicle,Larceny,Mcafee St Nw / Ivan Allen Jr Blvd Nw
91360737,5/16/09,1:00:00,640,Sat,Downtown,-84.39461,33.74685,Larceny-From Vehicle,Larceny,212 Memorial Dr Sw
91361161,5/16/09,12:00:00,640,Sat,Downtown,-84.39522,33.76523,Larceny-From Vehicle,Larceny,Venable St Nw / Ivan Allen Jr Blvd Nw
91370652,5/16/09,22:30:00,640,Sun,Downtown,-84.39568,33.76206,Larceny-From Vehicle,Larceny,275 Baker St Nw
91360109,5/16/09,1:00:00,311,Sat,Downtown,-84.39661,33.74887,Robbery-Pedestrian,Robbery,215 Forsyth
91390938,5/17/09,16:00:00,670,Sun,Downtown,-84.3834,33.75895,Larceny-Non Vehicle,Larceny,165 Courtland St Ne
91370261,5/17/09,0:00:00,640,Sun,Downtown,-84.39033,33.75115,Larceny-From Vehicle,Larceny,75 Martin L King Jr Dr Sw
91380430,5/17/09,23:00:00,640,Mon,Downtown,-84.39051,33.75599,Larceny-From Vehicle,Larceny,52 Walton St Nw
91371595,5/17/09,12:00:00,710,Sun,Downtown,-84.39136,33.75698,Auto Theft,Auto Theft,Walton St Nw / Cone St Nw
91380065,5/17/09,23:00:00,640,Mon,Downtown,-84.39162,33.75188,Larceny-From Vehicle,Larceny,119 Martin Luther King Jr. Dr
91370360,5/17/09,1:15:00,650,Sun,Downtown,-84.39214,33.75207,Larceny-From Vehicle,Larceny,Martin L King Jr Dr Sw / Peachtree St Sw
91370388,5/17/09,4:15:00,640,Sun,Downtown,-84.39305,33.76532,Larceny-From Vehicle,Larceny,Mills St Nw / Lovejoy St Nw
91370092,5/17/09,0:35:00,311,Sun,Downtown,-84.39732,33.74827,Robbery-Pedestrian,Robbery,241 Forsyth St
91380811,5/18/09,6:30:00,710,Mon,Downtown,-84.38034,33.75657,Auto Theft,Auto Theft,80 Jesse Hill Jr Dr Ne
91390174,5/18/09,23:30:00,511,Tue,Downtown,-84.38208,33.76909,Burglary-Residence,Burglary,530 Piedmont Ave Ne
91380832,5/18/09,12:00:00,430,Mon,Downtown,-84.38297,33.7678,Agg Assault,Agg Assault,140 Pine St Ne
91390983,5/18/09,22:00:00,610,Tue,Downtown,-84.38616,33.76002,Larceny-Non Vehicle,Larceny,303 Peachtree Center Ave Ne
91390012,5/18/09,23:24:00,640,Mon,Downtown,-84.38658,33.76384,Larceny-From Vehicle,Larceny,342 Peachtree St Ne
91390802,5/18/09,23:50:00,670,Tue,Downtown,-84.38837,33.75943,Larceny-Non Vehicle,Larceny,210 Peachtree Street
91380970,5/18/09,8:40:00,640,Mon,Downtown,-84.3886,33.75685,Larceny-From Vehicle,Larceny,100 Peachtree St Nw
91381701,5/18/09,19:45:00,640,Mon,Downtown,-84.39097,33.75674,Larceny-From Vehicle,Larceny,79 Walton St Nw
91400624,5/19/09,7:30:00,640,Tue,Downtown,-84.38561,33.76074,Larceny-From Vehicle,Larceny,36 Harris St Ne
91391315,5/19/09,15:30:00,640,Tue,Downtown,-84.38981,33.75819,Larceny-From Vehicle,Larceny,132 Cone St Nw
91391795,5/19/09,19:30:00,630,Tue,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad Street
91390813,5/19/09,8:00:00,630,Tue,Downtown,-84.39201,33.7532,Larceny-Non Vehicle,Larceny,12 Broad St Sw
