offense_id,occur_date,occur_time,MinOfucr,Shift,Avg Day,UC2 Literal,neighborhood,x,y
90790620,2/28/09,8:00:00,670,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.40289,33.78827
90791327,3/20/09,16:23:00,410,Eve,Fri,AGG ASSAULT,Home Park,-84.41347,33.78159
90791378,3/20/09,15:45:00,720,Eve,Fri,AUTO THEFT,Home Park,-84.39273,33.7855
90791592,3/20/09,14:30:00,670,Day,Fri,LARCENY-NON VEHICLE,Home Park,-84.40344,33.78852
90800927,3/19/09,15:00:00,511,Eve,Thu,BURGLARY-RESIDENCE,Home Park,-84.41167,33.78257
90810653,3/22/09,0:05:00,710,Morn,Sun,AUTO THEFT,Home Park,-84.39557,33.78765
90832059,3/24/09,19:20:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Home Park,-84.41023,33.77966
90850977,3/26/09,10:30:00,511,Day,Thu,BURGLARY-RESIDENCE,Home Park,-84.40344,33.78852
90851157,3/26/09,10:30:00,511,Day,Thu,BURGLARY-RESIDENCE,Home Park,-84.40344,33.78852
90860248,3/27/09,3:22:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Home Park,-84.39923,33.78172
90860481,3/27/09,1:00:00,512,Morn,Fri,BURGLARY-NONRES,Home Park,-84.39241,33.7873
90860657,3/26/09,18:30:00,710,Morn,Fri,AUTO THEFT,Home Park,-84.41167,33.78257
90862033,3/27/09,18:50:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40424,33.78292
90871005,3/27/09,20:40:00,511,Morn,Sat,BURGLARY-RESIDENCE,Home Park,-84.40835,33.78196
90881533,3/29/09,10:45:00,690,Day,Sun,LARCENY-NON VEHICLE,Home Park,-84.40707,33.78578
90890557,3/29/09,22:50:00,522,Morn,Sun,BURGLARY-NONRES,Home Park,-84.41126,33.78285
90900989,3/30/09,20:30:00,710,Unk,Tue,AUTO THEFT,Home Park,-84.40835,33.78196
90901686,3/31/09,18:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Home Park,-84.40392,33.78238
90910817,3/30/09,16:00:00,440,Unk,Unk,AGG ASSAULT,Home Park,-84.40344,33.78852
90911097,4/1/09,12:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Home Park,-84.41198,33.78226
90921039,3/31/09,17:00:00,512,Morn,Wed,BURGLARY-NONRES,Home Park,-84.39996,33.78593
90930611,4/3/09,3:00:00,690,Morn,Fri,LARCENY-NON VEHICLE,Home Park,-84.40737,33.78735
90931419,4/3/09,12:00:00,640,Day,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40289,33.78827
90932435,4/3/09,23:35:00,690,Morn,Fri,LARCENY-NON VEHICLE,Home Park,-84.41015,33.78016
90941176,4/4/09,15:00:00,710,Eve,Sat,AUTO THEFT,Home Park,-84.41167,33.78257
90970958,4/6/09,16:05:00,670,Eve,Mon,LARCENY-NON VEHICLE,Home Park,-84.40469,33.78167
90980708,4/3/09,12:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.40742,33.78697
90992188,4/9/09,6:00:00,640,Day,Thu,LARCENY-FROM VEHICLE,Home Park,-84.40701,33.78314
91010373,4/11/09,4:10:00,312,Morn,Sat,ROBBERY-COMMERCIAL,Home Park,-84.40493,33.78166
91010720,4/11/09,2:00:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Home Park,-84.40782,33.78423
91020809,4/11/09,22:30:00,730,Eve,Sat,AUTO THEFT,Home Park,-84.40469,33.78167
