ID,Date,Time,Rating,Day,Neighborhood,Lat,Long,CrimeDetail,CrimeType,Address
102381434,8/24/10,9:00:00,670,Tue,Midtown,-84.38975,33.77487,Larceny-Non Vehicle,Larceny,76 4Th St Ne
102381261,8/25/10,9:00:00,660,Wed,Midtown,-84.37653,33.77925,Larceny-Non Vehicle,Larceny,890 Glendale Ter Ne
102372451,8/25/10,22:30:00,710,Wed,Midtown,-84.37814,33.77213,Auto Theft,Auto Theft,295 Ponce De Leon Ave Ne
102371635,8/25/10,14:50:00,640,Wed,Midtown,-84.37869,33.77206,Larceny-From Vehicle,Larceny,265 Ponce De Leon Ave Ne
102371763,8/25/10,15:55:00,640,Wed,Midtown,-84.38389,33.77798,Larceny-From Vehicle,Larceny,855 Peachtree St Ne
102371856,8/25/10,15:30:00,640,Wed,Midtown,-84.38414,33.7891,Larceny-From Vehicle,Larceny,1197 Peachtree St Ne
102370291,8/25/10,3:22:00,512,Wed,Midtown,-84.38448,33.78588,Burglary-Nonres,Burglary,1140 Crescent Ave Ne
102381511,8/26/10,15:30:00,630,Thu,Midtown,-84.36561,33.77469,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave Ne
102390886,8/26/10,22:30:00,640,Fri,Midtown,-84.38047,33.78178,Larceny-From Vehicle,Larceny,10Th St Ne / Piedmont Ave Ne
102402284,8/27/10,22:00:00,640,Unk,Midtown,-84.37827,33.7796,Larceny-From Vehicle,Larceny,274 8Th St Ne
102400240,8/27/10,23:30:00,640,Sat,Midtown,-84.38133,33.77715,Larceny-From Vehicle,Larceny,6Th St Ne / Piedmont Ave Ne
102402300,8/28/10,23:55:00,430,Sat,Midtown,-84.38158,33.78421,Agg Assault,Agg Assault,177 12Th St Ne
102410919,8/28/10,18:00:00,640,Sun,Midtown,-84.38414,33.7891,Larceny-From Vehicle,Larceny,1201 Peachtree St Ne
102421499,8/29/10,21:00:00,640,Mon,Midtown,-84.38038,33.77565,Larceny-From Vehicle,Larceny,770 Myrtle St Ne
102410305,8/29/10,0:20:00,640,Sun,Midtown,-84.38329,33.78379,Larceny-From Vehicle,Larceny,1075 Peachtree St
102411399,8/29/10,18:00:00,630,Sun,Midtown,-84.38752,33.7805,Larceny-Non Vehicle,Larceny,950 W Peachtree St Nw
102420891,8/30/10,12:00:00,630,Mon,Midtown,-84.36561,33.77469,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave Ne
102430820,8/30/10,23:00:00,640,Tue,Midtown,-84.37297,33.77812,Larceny-From Vehicle,Larceny,864 Charles Allen Dr Ne
102520632,8/30/10,17:30:00,690,Unk,Midtown,-84.3736,33.77736,Larceny-Non Vehicle,Larceny,835 Mentelle Dr Ne
102432308,8/30/10,14:00:00,640,Tue,Midtown,-84.37779,33.77385,Larceny-From Vehicle,Larceny,702 Argonne Ave Ne
102431124,8/30/10,6:00:00,640,Mon,Midtown,-84.37787,33.7777,Larceny-From Vehicle,Larceny,846 Argonne Ave Ne
102452162,8/30/10,12:50:00,690,Mon,Midtown,-84.38074,33.78038,Larceny-Non Vehicle,Larceny,939 Piedmont Ave Ne
102790818,8/30/10,12:00:00,670,Unk,Midtown,-84.38445,33.77813,Larceny-Non Vehicle,Larceny,860 Peachtree St Ne
102421807,8/30/10,16:00:00,690,Mon,Midtown,-84.38619,33.77159,Larceny-Non Vehicle,Larceny,620 Peachtree St Ne
102421421,8/30/10,8:19:00,640,Mon,Midtown,-84.38637,33.788,Larceny-From Vehicle,Larceny,1230 Peachtree St Ne
102430695,8/31/10,9:15:00,640,Tue,Midtown,-84.37908,33.78124,Larceny-From Vehicle,Larceny,975 Myrtle St Ne
102441858,8/31/10,20:30:00,640,Wed,Midtown,-84.38174,33.77178,Larceny-From Vehicle,Larceny,625 Piedmont Ave Ne
102431820,8/31/10,8:45:00,720,Tue,Midtown,-84.38824,33.78697,Auto Theft,Auto Theft,1180 W Peachtree St Nw
102442253,9/1/10,18:00:00,511,Wed,Midtown,-84.37266,33.77784,Burglary-Residence,Burglary,845 Charles Allen Dr Ne
102451479,9/1/10,12:00:00,640,Thu,Midtown,-84.378,33.77679,Larceny-From Vehicle,Larceny,295 6Th St Ne
102452131,9/2/10,3:00:00,710,Thu,Midtown,-84.36561,33.77469,Auto Theft,Auto Theft,650 Ponce De Leon Ave Ne
102451521,9/2/10,14:30:00,670,Thu,Midtown,-84.36561,33.77469,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave Ne
102452087,9/2/10,9:00:00,670,Thu,Midtown,-84.38013,33.77492,Larceny-Non Vehicle,Larceny,742 Myrtle St Ne
102501342,9/2/10,23:00:00,720,Fri,Midtown,-84.38537,33.78085,Auto Theft,Auto Theft,44 Peachtree Pl Ne
102460282,9/2/10,22:30:00,710,Fri,Midtown,-84.38782,33.78458,Auto Theft,Auto Theft,12Th St Ne / W Peachtree St Ne
102462699,9/3/10,18:00:00,670,Fri,Midtown,-84.37151,33.78119,Larceny-Non Vehicle,Larceny,929 Charles Allen Dr Ne @Grady High
102460446,9/3/10,6:15:00,640,Fri,Midtown,-84.38178,33.7725,Larceny-From Vehicle,Larceny,725 Piedmont Ave Ne 
102480406,9/3/10,20:30:00,650,Fri,Midtown,-84.38378,33.78179,Larceny-From Vehicle,Larceny,100 10Th St Ne
102460658,9/3/10,8:15:00,630,Fri,Midtown,-84.38752,33.7805,Larceny-Non Vehicle,Larceny,950 W Peachtree St Nw
102461640,9/3/10,15:00:00,522,Fri,Midtown,-84.38769,33.78768,Burglary-Nonres,Burglary,1201 W Peachtree St Ne
102470901,9/4/10,11:00:00,690,Sat,Midtown,-84.37336,33.77333,Larceny-Non Vehicle,Larceny,428 Ponce De Leon Ave Ne
102472055,9/4/10,19:15:00,640,Sat,Midtown,-84.37776,33.78007,Larceny-From Vehicle,Larceny,936 Argonne Ave Ne
102472523,9/4/10,22:45:00,650,Sat,Midtown,-84.37869,33.77206,Larceny-From Vehicle,Larceny,265 Ponce De Leon Ave Ne
102491771,9/4/10,6:00:00,650,Unk,Midtown,-84.38217,33.78543,Larceny-From Vehicle,Larceny,13Th St Ne / Juniper St Ne
102470835,9/4/10,6:00:00,650,Sat,Midtown,-84.38416,33.78179,Larceny-From Vehicle,Larceny,98 10Th St
102470615,9/4/10,0:01:00,640,Sat,Midtown,-84.3854,33.79121,Larceny-From Vehicle,Larceny,1337 Peachtree St Ne 
102490615,9/5/10,19:00:00,720,Mon,Midtown,-84.37151,33.78119,Auto Theft,Auto Theft,929 Charles Allen Dr Ne
102490114,9/5/10,22:30:00,430,Sun,Midtown,-84.3728,33.77315,Agg Assault,Agg Assault,Parkway Dr Ne / Ponce De Leon Ave Ne
102481146,9/5/10,13:00:00,640,Sun,Midtown,-84.37814,33.78648,Larceny-From Vehicle,Larceny,Piedmont Ave Ne / 14Th St Ne
102482027,9/5/10,21:30:00,420,Sun,Midtown,-84.37897,33.78384,Agg Assault,Agg Assault,1073 Piedmont Ave
102481080,9/5/10,12:00:00,640,Sun,Midtown,-84.38307,33.78431,Larceny-From Vehicle,Larceny,Peachtree St Ne / 12Th St Ne
102480048,9/5/10,0:20:00,430,Sun,Midtown,-84.38451,33.78575,Agg Assault,Agg Assault,1136 Crescent Ave Ne
102481974,9/5/10,22:00:00,341,Sun,Midtown,-84.38739,33.77825,Robbery-Pedestrian,Robbery,Cypress St / 6Th St
102480961,9/5/10,11:00:00,710,Sun,Midtown,-84.38772,33.77822,Auto Theft,Auto Theft,866 W Peachtree St Nw
102480925,9/5/10,12:15:00,720,Sun,Midtown,-84.38812,33.79057,Auto Theft,Auto Theft,1316 W.Peachtree St. Nw.
102490760,9/6/10,1:30:00,650,Mon,Midtown,-84.37547,33.77869,Larceny-From Vehicle,Larceny,882 Durant Pl Ne
102530380,9/6/10,1:00:00,511,Unk,Midtown,-84.38014,33.77485,Burglary-Residence,Burglary,738 Myrtle St Ne
102490829,9/6/10,11:30:00,640,Mon,Midtown,-84.38018,33.78409,Larceny-From Vehicle,Larceny,219 12Th St. Ne.
102490926,9/6/10,14:10:00,630,Mon,Midtown,-84.38772,33.78346,Larceny-Non Vehicle,Larceny,1051 W Peachtree St Ne
102510783,9/7/10,21:00:00,710,Wed,Midtown,-84.37869,33.78047,Auto Theft,Auto Theft,265 9Th St Ne
102500768,9/7/10,11:45:00,640,Tue,Midtown,-84.37935,33.7851,Larceny-From Vehicle,Larceny,Piedmont Ave/13Th St
102500302,9/7/10,6:10:00,430,Tue,Midtown,-84.38101,33.78087,Agg Assault,Agg Assault,960 Piedmont Ave Ne
102500039,9/7/10,0:01:00,420,Tue,Midtown,-84.38417,33.78484,Agg Assault,Agg Assault,550 Peachtree St Ne
102502153,9/7/10,18:00:00,640,Tue,Midtown,-84.38857,33.78874,Larceny-From Vehicle,Larceny,1240 W Peachtree St Nw
102510152,9/7/10,22:30:00,640,Tue,Midtown,-84.38951,33.77369,Larceny-From Vehicle,Larceny,3Rd  /  Spring St
102520058,9/8/10,20:00:00,650,Wed,Midtown,-84.37251,33.77744,Larceny-From Vehicle,Larceny,833 Charles Allen Dr Ne
102512183,9/8/10,18:00:00,640,Wed,Midtown,-84.37869,33.77206,Larceny-From Vehicle,Larceny,265 Ponce De Leon Ave Ne
102530969,9/8/10,23:30:00,640,Thu,Midtown,-84.38883,33.77393,Larceny-From Vehicle,Larceny,700  Spring St Nw
102511937,9/8/10,0:01:00,630,Wed,Midtown,-84.38907,33.78039,Larceny-Non Vehicle,Larceny,950 Spring St Nw
102512054,9/8/10,18:30:00,640,Wed,Midtown,-84.38923,33.78045,Larceny-From Vehicle,Larceny,44 Peachtree Pl Nw
102540238,9/9/10,3:00:00,670,Thu,Midtown,-84.36815,33.78093,Larceny-Non Vehicle,Larceny,587 Virginia Ave Ne
102522307,9/9/10,22:45:00,311,Thu,Midtown,-84.37741,33.77331,Robbery-Pedestrian,Robbery,685 Argonne Ave Ne
102521667,9/9/10,10:30:00,640,Thu,Midtown,-84.38835,33.79214,Larceny-From Vehicle,Larceny,1374 W Peachtree St Nw
102570569,9/10/10,3:00:00,640,Unk,Midtown,-84.37534,33.77857,Larceny-From Vehicle,Larceny,880 Durant Pl Ne
102532232,9/10/10,18:00:00,640,Fri,Midtown,-84.38133,33.77715,Larceny-From Vehicle,Larceny,Piedmont Ave Ne / 6Th St Ne
102531302,9/10/10,14:50:00,630,Fri,Midtown,-84.38752,33.7805,Larceny-Non Vehicle,Larceny,950 W Peachtree St Nw
102531453,9/10/10,16:00:00,430,Fri,Midtown,-84.38843,33.79442,Agg Assault,Agg Assault,1460 W Peachtree St Nw
102551257,9/10/10,11:30:00,311,Fri,Midtown,-84.38943,33.77138,Robbery-Pedestrian,Robbery,61 North Ave Nw @Varsity Drive Inn
102551137,9/11/10,20:30:00,640,Sun,Midtown,-84.37676,33.77941,Larceny-From Vehicle,Larceny,323 8Th St Ne
102551099,9/11/10,22:00:00,710,Sun,Midtown,-84.38095,33.78303,Auto Theft,Auto Theft,Dickson Pl Ne / 11Th St Ne
102550019,9/11/10,21:20:00,640,Sat,Midtown,-84.38122,33.77833,Larceny-From Vehicle,Larceny,7Th St Ne / Piedmont Ave Ne
102540857,9/11/10,2:30:00,640,Sat,Midtown,-84.38263,33.78751,Larceny-From Vehicle,Larceny,1175 Peachtree St. Ne.
102560957,9/11/10,23:30:00,640,Sun,Midtown,-84.38318,33.78627,Larceny-From Vehicle,Larceny,1170 Peachtree St Ne
102541857,9/11/10,10:00:00,640,Sat,Midtown,-84.38779,33.78881,Larceny-From Vehicle,Larceny,W Peachtree St Ne / 15Th St Ne
102540142,9/11/10,0:30:00,311,Sat,Midtown,-84.38943,33.77138,Robbery-Pedestrian,Robbery,61 North Ave Nw @Varsity Drive Inn
102551277,9/12/10,17:30:00,690,Sun,Midtown,-84.37535,33.78033,Larceny-Non Vehicle,Larceny,363 9Th St Ne
102550355,9/12/10,2:50:00,640,Sun,Midtown,-84.38451,33.78575,Larceny-From Vehicle,Larceny,1136 Crescent Ave Ne
102561753,9/13/10,18:40:00,640,Mon,Midtown,-84.38437,33.78601,Larceny-From Vehicle,Larceny,1150 Crescent Ave Ne
102571428,9/14/10,15:50:00,630,Tue,Midtown,-84.36561,33.77469,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave Ne
102580812,9/14/10,22:30:00,640,Wed,Midtown,-84.36805,33.77813,Larceny-From Vehicle,Larceny,861 Monroe Cir Ne
102611313,9/14/10,12:00:00,650,Unk,Midtown,-84.37867,33.78218,Larceny-From Vehicle,Larceny,250 10Th St Ne
102571028,9/14/10,12:00:00,640,Tue,Midtown,-84.38414,33.7891,Larceny-From Vehicle,Larceny,1201 Peachtree St Ne
102571355,9/14/10,13:00:00,640,Tue,Midtown,-84.38554,33.77448,Larceny-From Vehicle,Larceny,730 Peachtree St Ne
102571664,9/14/10,18:00:00,420,Tue,Midtown,-84.38619,33.77159,Agg Assault,Agg Assault,620 Peachtree St Ne
102570540,9/14/10,8:50:00,630,Tue,Midtown,-84.38752,33.7805,Larceny-Non Vehicle,Larceny,950 W Peachtree St Nw
102580547,9/14/10,12:30:00,670,Tue,Midtown,-84.38767,33.77319,Larceny-Non Vehicle,Larceny,680 W Peachtree St Nw
102571574,9/14/10,9:00:00,640,Tue,Midtown,-84.38823,33.78805,Larceny-From Vehicle,Larceny,West Peachtree St. @ 16Th St.
102571600,9/14/10,8:30:00,640,Tue,Midtown,-84.38823,33.78805,Larceny-From Vehicle,Larceny,1230 W Peachtree St Nw
102572306,9/14/10,19:00:00,640,Tue,Midtown,-84.38923,33.78045,Larceny-From Vehicle,Larceny,44 Peachtree Pl Nw
102571597,9/14/10,9:00:00,640,Tue,Midtown,-84.3899,33.78477,Larceny-From Vehicle,Larceny,1100 Spring St Nw
102621562,9/15/10,20:00:00,720,Unk,Midtown,-84.36561,33.77469,Auto Theft,Auto Theft,650 Ponce De Leon Ave Ne
102581803,9/15/10,17:45:00,730,Wed,Midtown,-84.36922,33.77521,Auto Theft,Auto Theft,819 Greenwood Ave Ne
102590677,9/15/10,10:15:00,670,Wed,Midtown,-84.37151,33.78119,Larceny-Non Vehicle,Larceny,929 Charles Allen Dr Ne
103421641,9/15/10,8:00:00,730,Wed,Midtown,-84.38382,33.77248,Auto Theft,Auto Theft,116 Ponce De Leon Ave Ne
102582316,9/15/10,10:30:00,640,Wed,Midtown,-84.38414,33.7891,Larceny-From Vehicle,Larceny,1201 Peachtree St Ne
102771443,9/15/10,13:00:00,690,Wed,Midtown,-84.38482,33.77756,Larceny-Non Vehicle,Larceny,842 Peachtree St Ne
102580868,9/15/10,2:48:00,532,Wed,Midtown,-84.3849,33.7802,Burglary-Nonres,Burglary,938 Peachtree St Ne
102582165,9/15/10,10:00:00,640,Wed,Midtown,-84.38781,33.78667,Larceny-From Vehicle,Larceny,W Peachtree St Ne / 14Th St Ne
102642162,9/15/10,12:00:00,640,Unk,Midtown,-84.39037,33.78143,Larceny-From Vehicle,Larceny,100 10Th St Nw
102601893,9/16/10,15:00:00,640,Fri,Midtown,-84.3676,33.77973,Larceny-From Vehicle,Larceny,931 Monroe Dr.
102592244,9/16/10,20:50:00,511,Thu,Midtown,-84.3738,33.7764,Burglary-Residence,Burglary,410 6Th St Ne
102631331,9/16/10,22:30:00,710,Unk,Midtown,-84.37991,33.78169,Auto Theft,Auto Theft,227 10Th St Ne
102600764,9/16/10,7:45:00,640,Thu,Midtown,-84.38144,33.77153,Larceny-From Vehicle,Larceny,625 Piedmont Ave Ne;
102592199,9/16/10,12:30:00,640,Thu,Midtown,-84.38358,33.78347,Larceny-From Vehicle,Larceny,1055 Peachtree St Ne
102592210,9/16/10,20:31:00,325,Thu,Midtown,-84.38718,33.77773,Robbery-Residence,Robbery,855 W Peachtree St Ne
102600798,9/16/10,18:00:00,670,Thu,Midtown,-84.38963,33.77694,Larceny-Non Vehicle,Larceny,75- 5Th St Nw
102601132,9/16/10,22:50:00,650,Fri,Midtown,-84.39033,33.78095,Larceny-From Vehicle,Larceny,100 10Th St Nw
102602147,9/17/10,20:50:00,630,Fri,Midtown,-84.36528,33.77406,Larceny-Non Vehicle,Larceny,680 Ponce De Leon Ave Ne
102602394,9/17/10,19:30:00,640,Fri,Midtown,-84.36941,33.77949,Larceny-From Vehicle,Larceny,8Th St Ne / Monroe Dr Ne
102711806,9/17/10,8:00:00,670,Fri,Midtown,-84.37151,33.78119,Larceny-Non Vehicle,Larceny,929 Charles Allen Dr Ne
102610452,9/17/10,21:00:00,511,Sat,Midtown,-84.38079,33.78346,Burglary-Residence,Burglary,1055 Dickson Pl Ne
102612006,9/18/10,21:45:00,511,Sat,Midtown,-84.36757,33.77521,Burglary-Residence,Burglary,587 Saint Charles Ave Ne
102640976,9/18/10,23:00:00,640,Sun,Midtown,-84.37701,33.78031,Larceny-From Vehicle,Larceny,317 9Th St Ne
102611973,9/18/10,21:30:00,440,Sat,Midtown,-84.38412,33.77925,Agg Assault,Agg Assault,903 Peachtree St Ne
102611116,9/18/10,1:00:00,640,Sat,Midtown,-84.38434,33.78524,Larceny-From Vehicle,Larceny,1122 Crescent Ave Ne
102731069,9/18/10,19:00:00,730,Sun,Midtown,-84.38752,33.7805,Auto Theft,Auto Theft,950 W Peachtree St Nw
102620903,9/19/10,12:00:00,690,Sun,Midtown,-84.37336,33.77333,Larceny-Non Vehicle,Larceny,428 Ponce De Leon Ave Ne
102630808,9/19/10,14:30:00,640,Sun,Midtown,-84.37857,33.77248,Larceny-From Vehicle,Larceny,265 Ponce De Leon Ave Ne
102630266,9/19/10,22:00:00,311,Mon,Midtown,-84.37991,33.78169,Robbery-Pedestrian,Robbery,227 10Th St Ne
102630640,9/19/10,18:00:00,522,Mon,Midtown,-84.38174,33.77178,Burglary-Nonres,Burglary,625 Piedmont Ave
102631323,9/19/10,12:30:00,640,Sun,Midtown,-84.3822,33.7821,Larceny-From Vehicle,Larceny,150 10Th Street
102750850,9/19/10,12:00:00,640,Unk,Midtown,-84.38424,33.778,Larceny-From Vehicle,Larceny,855 Peachtree St Ne
102640898,9/20/10,20:45:00,640,Mon,Midtown,-84.36722,33.77376,Larceny-From Vehicle,Larceny,600 Ponce De Leon Ave 
102631203,9/20/10,9:00:00,660,Mon,Midtown,-84.3676,33.77973,Larceny-Non Vehicle,Larceny,931 Monroe Dr Ne
102641912,9/20/10,17:00:00,660,Mon,Midtown,-84.37897,33.78384,Larceny-Non Vehicle,Larceny,1073 Piedmont Ave Ne 
102631519,9/20/10,16:00:00,690,Mon,Midtown,-84.38109,33.77953,Larceny-Non Vehicle,Larceny,Piedmont Ave Ne / 8Th St Ne
102640710,9/20/10,21:00:00,640,Tue,Midtown,-84.38174,33.77178,Larceny-From Vehicle,Larceny,625 Piedmont Ave Ne
102631773,9/20/10,17:20:00,640,Mon,Midtown,-84.38402,33.78041,Larceny-From Vehicle,Larceny,943 Peachtree St Ne
102631951,9/20/10,20:30:00,640,Mon,Midtown,-84.38456,33.78043,Larceny-From Vehicle,Larceny,942 Peachtree St Ne
102630635,9/20/10,9:30:00,690,Mon,Midtown,-84.385,33.77129,Larceny-Non Vehicle,Larceny,620  Peachtree St Ne
102631815,9/20/10,20:00:00,630,Mon,Midtown,-84.38752,33.7805,Larceny-Non Vehicle,Larceny,950 W Peachtree St Nw
102640010,9/21/10,0:05:00,640,Tue,Midtown,-84.38006,33.77462,Larceny-From Vehicle,Larceny,4Th St Ne / Myrtle St Ne
102642326,9/21/10,22:22:00,430,Tue,Midtown,-84.38401,33.78171,Agg Assault,Agg Assault,10Th St Ne / Peachtree St Ne
102640319,9/21/10,4:05:00,512,Tue,Midtown,-84.38425,33.78026,Burglary-Nonres,Burglary,938 Peachtree St
102642358,9/21/10,22:30:00,311,Tue,Midtown,-84.38576,33.77863,Robbery-Pedestrian,Robbery,Cypress St Ne / 7Th St Ne
102642363,9/21/10,18:45:00,720,Tue,Midtown,-84.38719,33.77692,Auto Theft,Auto Theft,817 W Peachtree St Ne
102640437,9/21/10,7:11:00,640,Tue,Midtown,-84.39048,33.79871,Larceny-From Vehicle,Larceny,1627 Peachtree St Ne
102640698,9/21/10,7:15:00,512,Tue,Midtown,-84.39048,33.79871,Burglary-Nonres,Burglary,1627 Peachtree St
102650159,9/22/10,1:30:00,660,Wed,Midtown,-84.37822,33.78065,Larceny-Non Vehicle,Larceny,282 9Th St Ne
102670775,9/23/10,20:00:00,640,Fri,Midtown,-84.38382,33.77248,Larceny-From Vehicle,Larceny,116 Ponce De Leon Ave Ne
102671213,9/23/10,21:00:00,640,Fri,Midtown,-84.38786,33.79354,Larceny-From Vehicle,Larceny,1420 W Peachtree St Nw
102680813,9/24/10,19:00:00,650,Sat,Midtown,-84.36964,33.77523,Larceny-From Vehicle,Larceny,525 Saint Charles Ave Ne
102672088,9/24/10,19:50:00,630,Fri,Midtown,-84.37056,33.77457,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave
102680355,9/24/10,23:00:00,640,Sat,Midtown,-84.38047,33.78178,Larceny-From Vehicle,Larceny,Piedmont Ave Ne / 10Th St Ne
102672020,9/24/10,13:00:00,640,Fri,Midtown,-84.38535,33.78934,Larceny-From Vehicle,Larceny,1280 Peachtree St Ne
102680428,9/25/10,4:00:00,640,Sat,Midtown,-84.37666,33.77959,Larceny-From Vehicle,Larceny,8Th St Ne / Argonne Ave Ne
102680819,9/25/10,0:30:00,650,Sat,Midtown,-84.3882,33.78937,Larceny-From Vehicle,Larceny,1270 W Peachtree St Nw
102801732,9/26/10,6:15:00,341,Sun,Midtown,-84.37088,33.77367,Robbery-Pedestrian,Robbery,Monroe Dr @Ponce Deleon Ave
102690342,9/26/10,2:50:00,341,Sun,Midtown,-84.37905,33.78187,Robbery-Pedestrian,Robbery,250 10Th St Ne
102691515,9/26/10,18:00:00,650,Sun,Midtown,-84.38781,33.78153,Larceny-From Vehicle,Larceny,W Peachtree St Ne / 10Th St Ne
102691679,9/26/10,22:59:00,640,Sun,Midtown,-84.38924,33.77308,Larceny-From Vehicle,Larceny,674 Spring St Nw
102701329,9/27/10,16:00:00,630,Mon,Midtown,-84.36561,33.77469,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave Ne
102701594,9/27/10,14:00:00,690,Mon,Midtown,-84.38158,33.78421,Larceny-Non Vehicle,Larceny,177 12Th St Ne
103002046,9/27/10,12:00:00,690,Unk,Midtown,-84.38382,33.77248,Larceny-Non Vehicle,Larceny,116 Ponce De Leon Ave Ne
102710445,9/27/10,23:30:00,650,Tue,Midtown,-84.38484,33.77411,Larceny-From Vehicle,Larceny,50 - 3Rd St Ne
102701291,9/27/10,13:00:00,690,Mon,Midtown,-84.38781,33.78153,Larceny-Non Vehicle,Larceny,10 Tenth Street
102720449,9/28/10,8:45:00,640,Tue,Midtown,-84.36561,33.77469,Larceny-From Vehicle,Larceny,650 Ponce De Leon Ave Ne
102720781,9/28/10,1:00:00,640,Tue,Midtown,-84.37454,33.78033,Larceny-From Vehicle,Larceny,387 9Th St Ne
102712015,9/28/10,18:30:00,640,Tue,Midtown,-84.38047,33.78178,Larceny-From Vehicle,Larceny,10Th St Ne / Piedmont Ave Ne
102730113,9/29/10,20:30:00,640,Wed,Midtown,-84.38533,33.77831,Larceny-From Vehicle,Larceny,860 Peachtree St Ne
102730430,9/30/10,5:55:00,640,Thu,Midtown,-84.36869,33.78174,Larceny-From Vehicle,Larceny,10Th St Ne / Monroe Dr Ne
102740647,9/30/10,17:30:00,640,Fri,Midtown,-84.37452,33.7815,Larceny-From Vehicle,Larceny,385 10Th St Ne
102732245,9/30/10,21:00:00,317,Thu,Midtown,-84.37784,33.77999,Robbery-Pedestrian,Robbery,928 Argonne Ave Ne
102730487,9/30/10,7:15:00,440,Thu,Midtown,-84.38295,33.78363,Agg Assault,Agg Assault,1624 Jonesboro Rd
102732436,9/30/10,23:00:00,430,Thu,Midtown,-84.39104,33.79673,Agg Assault,Agg Assault,1600 Peachtree St Nw
102750842,10/1/10,19:05:00,650,Sat,Midtown,-84.37788,33.77831,Larceny-From Vehicle,Larceny,868 Argonne Ave Ne
102750308,10/1/10,23:30:00,640,Sat,Midtown,-84.38216,33.78649,Larceny-From Vehicle,Larceny,14Th St Ne / Juniper St Ne
102750369,10/1/10,21:45:00,670,Sat,Midtown,-84.38263,33.78751,Larceny-Non Vehicle,Larceny,1175 Peachtree St Ne
102741585,10/1/10,8:00:00,650,Fri,Midtown,-84.38779,33.78881,Larceny-From Vehicle,Larceny,15Th St Ne / W Peachtree St Ne
102771437,10/1/10,17:30:00,650,Unk,Midtown,-84.3888,33.78402,Larceny-From Vehicle,Larceny,1075 Spring St Nw
102741457,10/1/10,13:20:00,690,Fri,Midtown,-84.3901,33.78041,Larceny-Non Vehicle,Larceny,82 Peachtree Pl Nw ;45
102752353,10/2/10,22:30:00,730,Sat,Midtown,-84.3676,33.77973,Auto Theft,Auto Theft,931 Monroe Dr Ne
102750856,10/2/10,2:15:00,640,Sat,Midtown,-84.37999,33.77639,Larceny-From Vehicle,Larceny,800 Myrtle St Ne
102750317,10/2/10,1:30:00,640,Sat,Midtown,-84.38047,33.78178,Larceny-From Vehicle,Larceny,10Th St Ne / Spring St
102760332,10/2/10,0:01:00,650,Sat,Midtown,-84.38422,33.78562,Larceny-From Vehicle,Larceny,13Th St Ne / Crescent Ave Ne
102750399,10/2/10,0:01:00,720,Sat,Midtown,-84.38917,33.78151,Auto Theft,Auto Theft,100 10Th Street 
102761126,10/3/10,13:30:00,630,Sun,Midtown,-84.36561,33.77469,Larceny-Non Vehicle,Larceny,650 Ponce De Leon Ave Ne
102761638,10/3/10,19:00:00,640,Sun,Midtown,-84.37137,33.77842,Larceny-From Vehicle,Larceny,872 Vedado Way Ne
102870860,10/3/10,22:00:00,650,Mon,Midtown,-84.3737,33.78142,Larceny-From Vehicle,Larceny,411 10Th St Ne
102770838,10/3/10,18:00:00,670,Sun,Midtown,-84.37991,33.78169,Larceny-Non Vehicle,Larceny,227 10Th St Ne
102780231,10/4/10,1:45:00,670,Mon,Midtown,-84.38438,33.7788,Larceny-Non Vehicle,Larceny,878 Peachtree St Ne
102782294,10/5/10,21:57:00,311,Tue,Midtown,-84.37088,33.77367,Robbery-Pedestrian,Robbery,Ponce De Leon Ave Ne / Monroe Dr Ne
102781318,10/5/10,13:00:00,720,Tue,Midtown,-84.37279,33.78177,Auto Theft,Auto Theft,Charles Allen Dr Ne / 10Th St Ne
102781884,10/5/10,18:00:00,620,Tue,Midtown,-84.3728,33.77315,Larceny-Non Vehicle,Larceny,Ponce De Leon Ave Ne / Parkway Dr Ne
102782350,10/5/10,20:30:00,640,Tue,Midtown,-84.38047,33.78178,Larceny-From Vehicle,Larceny,Piedmont Ave Ne / 10Th St Ne
102790534,10/5/10,20:00:00,640,Wed,Midtown,-84.38055,33.78728,Larceny-From Vehicle,Larceny,222 14Th St Ne
102790935,10/5/10,12:30:00,640,Tue,Midtown,-84.38187,33.77504,Larceny-From Vehicle,Larceny,750 Piedmont Ave Ne
102790863,10/5/10,17:30:00,640,Tue,Midtown,-84.38365,33.78559,Larceny-From Vehicle,Larceny,1138 Peachtree St. Ne.
102792374,10/6/10,21:25:00,430,Wed,Midtown,-84.38449,33.77258,Agg Assault,Agg Assault,659 Peachtree St Ne
102792481,10/6/10,20:00:00,640,Wed,Midtown,-84.38619,33.77159,Larceny-From Vehicle,Larceny,620 Peachtree St Ne
102810950,10/7/10,0:00:00,690,Thu,Midtown,-84.37504,33.77958,Larceny-Non Vehicle,Larceny,3400 Stratford Rd
102812495,10/8/10,20:30:00,640,Fri,Midtown,-84.36907,33.78049,Larceny-From Vehicle,Larceny,Virginia Ave Ne / Monroe Dr Ne
